"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Sex","Sex Code",Deaths,Population,Crude Rate
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jan., 2014","2014/01","Female","F",205,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jan., 2014","2014/01","Male","M",406,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Feb., 2014","2014/02","Female","F",176,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Feb., 2014","2014/02","Male","M",320,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Mar., 2014","2014/03","Female","F",205,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Mar., 2014","2014/03","Male","M",403,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Apr., 2014","2014/04","Female","F",192,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Apr., 2014","2014/04","Male","M",349,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","May, 2014","2014/05","Female","F",219,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","May, 2014","2014/05","Male","M",391,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jun., 2014","2014/06","Female","F",156,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jun., 2014","2014/06","Male","M",342,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jul., 2014","2014/07","Female","F",180,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Jul., 2014","2014/07","Male","M",349,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Aug., 2014","2014/08","Female","F",176,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Aug., 2014","2014/08","Male","M",337,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Sep., 2014","2014/09","Female","F",156,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Sep., 2014","2014/09","Male","M",341,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Oct., 2014","2014/10","Female","F",216,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Oct., 2014","2014/10","Male","M",362,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Nov., 2014","2014/11","Female","F",188,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Nov., 2014","2014/11","Male","M",335,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Dec., 2014","2014/12","Female","F",201,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2014","2014","Dec., 2014","2014/12","Male","M",380,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jan., 2015","2015/01","Female","F",189,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jan., 2015","2015/01","Male","M",417,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Feb., 2015","2015/02","Female","F",192,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Feb., 2015","2015/02","Male","M",374,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Mar., 2015","2015/03","Female","F",211,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Mar., 2015","2015/03","Male","M",432,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Apr., 2015","2015/04","Female","F",210,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Apr., 2015","2015/04","Male","M",452,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","May, 2015","2015/05","Female","F",211,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","May, 2015","2015/05","Male","M",479,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jun., 2015","2015/06","Female","F",211,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jun., 2015","2015/06","Male","M",453,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jul., 2015","2015/07","Female","F",217,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Jul., 2015","2015/07","Male","M",445,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Aug., 2015","2015/08","Female","F",227,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Aug., 2015","2015/08","Male","M",476,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Sep., 2015","2015/09","Female","F",181,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Sep., 2015","2015/09","Male","M",478,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Oct., 2015","2015/10","Female","F",231,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Oct., 2015","2015/10","Male","M",458,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Nov., 2015","2015/11","Female","F",188,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Nov., 2015","2015/11","Male","M",441,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Dec., 2015","2015/12","Female","F",205,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2015","2015","Dec., 2015","2015/12","Male","M",423,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jan., 2016","2016/01","Female","F",231,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jan., 2016","2016/01","Male","M",478,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Feb., 2016","2016/02","Female","F",286,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Feb., 2016","2016/02","Male","M",569,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Mar., 2016","2016/03","Female","F",295,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Mar., 2016","2016/03","Male","M",621,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Apr., 2016","2016/04","Female","F",293,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Apr., 2016","2016/04","Male","M",635,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","May, 2016","2016/05","Female","F",228,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","May, 2016","2016/05","Male","M",544,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jun., 2016","2016/06","Female","F",228,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jun., 2016","2016/06","Male","M",550,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jul., 2016","2016/07","Female","F",281,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Jul., 2016","2016/07","Male","M",659,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Aug., 2016","2016/08","Female","F",246,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Aug., 2016","2016/08","Male","M",617,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Sep., 2016","2016/09","Female","F",263,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Sep., 2016","2016/09","Male","M",605,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Oct., 2016","2016/10","Female","F",281,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Oct., 2016","2016/10","Male","M",700,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Nov., 2016","2016/11","Female","F",286,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Nov., 2016","2016/11","Male","M",702,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Dec., 2016","2016/12","Female","F",343,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2016","2016","Dec., 2016","2016/12","Male","M",765,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jan., 2017","2017/01","Female","F",342,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jan., 2017","2017/01","Male","M",805,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Feb., 2017","2017/02","Female","F",285,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Feb., 2017","2017/02","Male","M",703,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Mar., 2017","2017/03","Female","F",331,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Mar., 2017","2017/03","Male","M",845,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Apr., 2017","2017/04","Female","F",309,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Apr., 2017","2017/04","Male","M",758,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","May, 2017","2017/05","Female","F",298,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","May, 2017","2017/05","Male","M",829,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jun., 2017","2017/06","Female","F",300,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jun., 2017","2017/06","Male","M",753,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jul., 2017","2017/07","Female","F",315,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Jul., 2017","2017/07","Male","M",720,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Aug., 2017","2017/08","Female","F",316,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Aug., 2017","2017/08","Male","M",753,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Sep., 2017","2017/09","Female","F",279,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Sep., 2017","2017/09","Male","M",739,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Oct., 2017","2017/10","Female","F",246,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Oct., 2017","2017/10","Male","M",613,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Nov., 2017","2017/11","Female","F",279,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Nov., 2017","2017/11","Male","M",611,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Dec., 2017","2017/12","Female","F",299,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2017","2017","Dec., 2017","2017/12","Male","M",687,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jan., 2018","2018/01","Female","F",304,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jan., 2018","2018/01","Male","M",683,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Feb., 2018","2018/02","Female","F",253,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Feb., 2018","2018/02","Male","M",547,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Mar., 2018","2018/03","Female","F",267,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Mar., 2018","2018/03","Male","M",696,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Apr., 2018","2018/04","Female","F",293,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Apr., 2018","2018/04","Male","M",682,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","May, 2018","2018/05","Female","F",280,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","May, 2018","2018/05","Male","M",727,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jun., 2018","2018/06","Female","F",289,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jun., 2018","2018/06","Male","M",726,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jul., 2018","2018/07","Female","F",316,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Jul., 2018","2018/07","Male","M",679,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Aug., 2018","2018/08","Female","F",280,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Aug., 2018","2018/08","Male","M",729,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Sep., 2018","2018/09","Female","F",288,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Sep., 2018","2018/09","Male","M",633,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Oct., 2018","2018/10","Female","F",294,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Oct., 2018","2018/10","Male","M",707,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Nov., 2018","2018/11","Female","F",264,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Nov., 2018","2018/11","Male","M",585,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Dec., 2018","2018/12","Female","F",252,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2018","2018","Dec., 2018","2018/12","Male","M",642,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jan., 2019","2019/01","Female","F",249,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jan., 2019","2019/01","Male","M",580,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Feb., 2019","2019/02","Female","F",249,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Feb., 2019","2019/02","Male","M",607,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Mar., 2019","2019/03","Female","F",272,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Mar., 2019","2019/03","Male","M",642,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Apr., 2019","2019/04","Female","F",273,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Apr., 2019","2019/04","Male","M",590,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","May, 2019","2019/05","Female","F",264,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","May, 2019","2019/05","Male","M",651,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jun., 2019","2019/06","Female","F",269,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jun., 2019","2019/06","Male","M",650,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jul., 2019","2019/07","Female","F",321,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Jul., 2019","2019/07","Male","M",698,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Aug., 2019","2019/08","Female","F",300,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Aug., 2019","2019/08","Male","M",746,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Sep., 2019","2019/09","Female","F",268,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Sep., 2019","2019/09","Male","M",606,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Oct., 2019","2019/10","Female","F",282,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Oct., 2019","2019/10","Male","M",692,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Nov., 2019","2019/11","Female","F",289,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Nov., 2019","2019/11","Male","M",694,Not Applicable,Not Applicable
,"Division 2: Middle Atlantic","CENS-D2","2019","2019","Dec., 2019","2019/12","Female","F",310,Not Applicable,Not Applicable
