"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 8: Mountain","CENS-D8","2002","2002","Jan., 2002","2002/01","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jan., 2002","2002/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","25-34 years","25-34",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","45-54 years","45-54",50,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","55-64 years","55-64",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","65-74 years","65-74",10,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","75-84 years","75-84",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Feb., 2002","2002/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","25-34 years","25-34",26,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","35-44 years","35-44",81,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","45-54 years","45-54",58,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","55-64 years","55-64",19,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Mar., 2002","2002/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","45-54 years","45-54",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","75-84 years","75-84",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Apr., 2002","2002/04","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","15-24 years","15-24",19,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","25-34 years","25-34",28,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","35-44 years","35-44",80,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","45-54 years","45-54",53,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","May, 2002","2002/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","25-34 years","25-34",46,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","45-54 years","45-54",59,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","55-64 years","55-64",14,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jun., 2002","2002/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","25-34 years","25-34",38,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","35-44 years","35-44",70,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","45-54 years","45-54",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","55-64 years","55-64",23,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Jul., 2002","2002/07","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","25-34 years","25-34",36,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","35-44 years","35-44",63,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","45-54 years","45-54",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","55-64 years","55-64",18,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Aug., 2002","2002/08","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","25-34 years","25-34",39,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","35-44 years","35-44",70,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","45-54 years","45-54",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Sep., 2002","2002/09","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","15-24 years","15-24",14,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","25-34 years","25-34",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","35-44 years","35-44",71,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","45-54 years","45-54",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","55-64 years","55-64",20,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Oct., 2002","2002/10","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","15-24 years","15-24",13,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","25-34 years","25-34",33,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","45-54 years","45-54",72,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Nov., 2002","2002/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","15-24 years","15-24",20,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","25-34 years","25-34",31,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","35-44 years","35-44",66,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","45-54 years","45-54",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","55-64 years","55-64",18,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2002","2002","Dec., 2002","2002/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","25-34 years","25-34",46,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","45-54 years","45-54",74,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","55-64 years","55-64",17,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jan., 2003","2003/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","35-44 years","35-44",60,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","45-54 years","45-54",53,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Feb., 2003","2003/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","15-24 years","15-24",18,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","25-34 years","25-34",48,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","35-44 years","35-44",62,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","45-54 years","45-54",67,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","55-64 years","55-64",19,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Mar., 2003","2003/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","25-34 years","25-34",39,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","35-44 years","35-44",81,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","45-54 years","45-54",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Apr., 2003","2003/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","25-34 years","25-34",42,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","35-44 years","35-44",81,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","45-54 years","45-54",55,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","55-64 years","55-64",22,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","May, 2003","2003/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","25-34 years","25-34",33,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","35-44 years","35-44",85,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","45-54 years","45-54",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","55-64 years","55-64",16,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jun., 2003","2003/06","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","15-24 years","15-24",30,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","25-34 years","25-34",44,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","35-44 years","35-44",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","45-54 years","45-54",80,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","55-64 years","55-64",16,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2003","2003","Jul., 2003","2003/07","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
