"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 8: Mountain","CENS-D8","2009","2009","Sep., 2009","2009/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Sep., 2009","2009/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Sep., 2009","2009/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","15-24 years","15-24",31,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","25-34 years","25-34",57,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","35-44 years","35-44",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","45-54 years","45-54",104,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","55-64 years","55-64",49,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Oct., 2009","2009/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","15-24 years","15-24",28,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","25-34 years","25-34",59,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","35-44 years","35-44",70,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","45-54 years","45-54",120,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","55-64 years","55-64",51,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Nov., 2009","2009/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","15-24 years","15-24",30,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","25-34 years","25-34",63,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","45-54 years","45-54",89,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","55-64 years","55-64",55,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2009","2009","Dec., 2009","2009/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","15-24 years","15-24",41,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","25-34 years","25-34",70,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","35-44 years","35-44",74,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","45-54 years","45-54",97,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","55-64 years","55-64",54,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jan., 2010","2010/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","15-24 years","15-24",30,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","25-34 years","25-34",52,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","35-44 years","35-44",71,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","45-54 years","45-54",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","55-64 years","55-64",59,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Feb., 2010","2010/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","15-24 years","15-24",24,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","25-34 years","25-34",61,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","35-44 years","35-44",83,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","45-54 years","45-54",93,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","55-64 years","55-64",53,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Mar., 2010","2010/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","15-24 years","15-24",27,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","25-34 years","25-34",61,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","45-54 years","45-54",99,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","55-64 years","55-64",52,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Apr., 2010","2010/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","15-24 years","15-24",29,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","25-34 years","25-34",63,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","35-44 years","35-44",73,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","45-54 years","45-54",120,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","55-64 years","55-64",46,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","May, 2010","2010/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","15-24 years","15-24",35,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","25-34 years","25-34",73,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","35-44 years","35-44",69,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","45-54 years","45-54",97,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","55-64 years","55-64",45,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jun., 2010","2010/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","15-24 years","15-24",32,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","25-34 years","25-34",78,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","35-44 years","35-44",79,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","45-54 years","45-54",98,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","55-64 years","55-64",56,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Jul., 2010","2010/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","15-24 years","15-24",36,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","25-34 years","25-34",66,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","35-44 years","35-44",76,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","45-54 years","45-54",96,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","55-64 years","55-64",67,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Aug., 2010","2010/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","15-24 years","15-24",55,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","25-34 years","25-34",68,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","35-44 years","35-44",69,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2010","2010","Sep., 2010","2010/09","45-54 years","45-54",99,Not Applicable,Not Applicable
