Notes,Census Division,Census Division Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,15-19 years,15-19,18,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,20-24 years,20-24,40,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,25-29 years,25-29,43,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,30-34 years,30-34,43,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,35-39 years,35-39,52,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,40-44 years,40-44,63,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,45-49 years,45-49,64,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,50-54 years,50-54,71,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,55-59 years,55-59,34,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,60-64 years ,60-64,15,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jun., 2007",2007/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,20-24 years,20-24,39,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,25-29 years,25-29,49,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,30-34 years,30-34,51,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,35-39 years,35-39,62,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,40-44 years,40-44,56,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,45-49 years,45-49,60,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,50-54 years,50-54,59,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,55-59 years,55-59,34,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,60-64 years ,60-64,11,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Jul., 2007",2007/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,15-19 years,15-19,19,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,20-24 years,20-24,38,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,25-29 years,25-29,48,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,30-34 years,30-34,50,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,35-39 years,35-39,53,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,40-44 years,40-44,77,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,45-49 years,45-49,82,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,50-54 years,50-54,66,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,55-59 years,55-59,40,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,60-64 years ,60-64,16,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Aug., 2007",2007/08,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,15-19 years,15-19,21,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,20-24 years,20-24,39,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,25-29 years,25-29,52,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,30-34 years,30-34,36,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,35-39 years,35-39,69,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,40-44 years,40-44,78,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,45-49 years,45-49,84,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,50-54 years,50-54,67,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,55-59 years,55-59,39,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,60-64 years ,60-64,16,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Sep., 2007",2007/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,15-19 years,15-19,12,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,20-24 years,20-24,31,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,25-29 years,25-29,41,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,30-34 years,30-34,45,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,35-39 years,35-39,57,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,40-44 years,40-44,61,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,45-49 years,45-49,96,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,50-54 years,50-54,69,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,55-59 years,55-59,44,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,60-64 years ,60-64,11,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,90-94 years,90-94,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Oct., 2007",2007/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,10-14 years,14-Oct,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,15-19 years,15-19,11,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,20-24 years,20-24,41,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,25-29 years,25-29,41,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,30-34 years,30-34,47,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,35-39 years,35-39,40,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,40-44 years,40-44,65,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,45-49 years,45-49,91,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,50-54 years,50-54,64,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,55-59 years,55-59,44,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,60-64 years ,60-64,24,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Nov., 2007",2007/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,1-4 years,4-Jan,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,15-19 years,15-19,11,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,20-24 years,20-24,36,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,25-29 years,25-29,53,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,30-34 years,30-34,42,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,35-39 years,35-39,58,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,40-44 years,40-44,91,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,45-49 years,45-49,100,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,50-54 years,50-54,87,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,55-59 years,55-59,35,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,60-64 years ,60-64,18,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2007,2007,"Dec., 2007",2007/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,15-19 years,15-19,18,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,20-24 years,20-24,37,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,25-29 years,25-29,41,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,30-34 years,30-34,42,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,35-39 years,35-39,40,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,40-44 years,40-44,81,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,45-49 years,45-49,91,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,50-54 years,50-54,60,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,55-59 years,55-59,60,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,60-64 years ,60-64,15,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,95-99 years,95-99,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Jan., 2008",2008/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,15-19 years,15-19,11,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,20-24 years,20-24,33,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,25-29 years,25-29,60,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,30-34 years,30-34,53,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,35-39 years,35-39,68,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,40-44 years,40-44,72,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,45-49 years,45-49,86,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,50-54 years,50-54,70,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,55-59 years,55-59,31,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,60-64 years ,60-64,17,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,65-69 years,65-69,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,85-89 years,85-89,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,100+ years,100+,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Feb., 2008",2008/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,1-4 years,4-Jan,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,5-9 years,9-May,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,10-14 years,14-Oct,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,15-19 years,15-19,15,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,20-24 years,20-24,30,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,25-29 years,25-29,48,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,30-34 years,30-34,46,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,35-39 years,35-39,65,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2008,2008,"Mar., 2008",2008/03,40-44 years,40-44,78,Not Applicable,Not Applicable
