"Region","Sex","Age_Group","Age","Year","Month","Deaths","Population","Total_Population"
"Midwest","Male","15-19",15,2007,7,8,2516259,66359247
"Midwest","Male","15-19",15,2007,8,13,2516259,66359247
"Midwest","Male","15-19",15,2007,9,19,2516259,66359247
"Midwest","Male","15-19",15,2007,10,12,2516259,66359247
"Midwest","Male","15-19",15,2007,11,15,2516259,66359247
"Midwest","Male","15-19",15,2007,12,14,2516259,66359247
"Midwest","Male","15-19",15,2008,1,15,2513306,66595597
"Midwest","Male","15-19",15,2008,2,9,2513306,66595597
"Midwest","Male","15-19",15,2008,3,15,2513306,66595597
"Midwest","Male","15-19",15,2008,4,15,2513306,66595597
"Midwest","Male","15-19",15,2008,5,10,2513306,66595597
"Midwest","Male","15-19",15,2008,6,9,2513306,66595597
"Midwest","Male","15-19",15,2008,7,14,2513306,66595597
"Midwest","Male","15-19",15,2008,8,7,2513306,66595597
"Midwest","Male","15-19",15,2008,9,8,2513306,66595597
"Midwest","Male","15-19",15,2008,10,14,2513306,66595597
"Midwest","Male","15-19",15,2008,11,12,2513306,66595597
"Midwest","Male","15-19",15,2008,12,15,2513306,66595597
"Midwest","Male","15-19",15,2009,1,13,2493250,66836911
"Midwest","Male","15-19",15,2009,2,7,2493250,66836911
"Midwest","Male","15-19",15,2009,3,17,2493250,66836911
"Midwest","Male","15-19",15,2009,4,13,2493250,66836911
"Midwest","Male","15-19",15,2009,5,9,2493250,66836911
"Midwest","Male","15-19",15,2009,6,8,2493250,66836911
"Midwest","Male","15-19",15,2009,7,6,2493250,66836911
"Midwest","Male","15-19",15,2009,8,7,2493250,66836911
"Midwest","Male","15-19",15,2009,9,15,2493250,66836911
"Midwest","Male","15-19",15,2009,10,12,2493250,66836911
"Midwest","Male","15-19",15,2009,11,8,2493250,66836911
"Midwest","Male","15-19",15,2009,12,8,2493250,66836911
"Midwest","Male","15-19",15,2010,1,14,2460517,66974416
"Midwest","Male","15-19",15,2010,2,13,2460517,66974416
"Midwest","Male","15-19",15,2010,3,12,2460517,66974416
"Midwest","Male","15-19",15,2010,4,12,2460517,66974416
"Midwest","Male","15-19",15,2010,5,14,2460517,66974416
"Midwest","Male","15-19",15,2010,6,12,2460517,66974416
"Midwest","Male","15-19",15,2010,7,18,2460517,66974416
"Midwest","Male","15-19",15,2010,8,14,2460517,66974416
"Midwest","Male","15-19",15,2010,9,12,2460517,66974416
"Midwest","Male","15-19",15,2010,10,12,2460517,66974416
"Midwest","Male","15-19",15,2010,11,8,2460517,66974416
"Midwest","Male","15-19",15,2010,12,5,2460517,66974416
"Midwest","Male","20-24",20,2006,1,28,2371628,66082058
"Midwest","Male","20-24",20,2006,2,35,2371628,66082058
"Midwest","Male","20-24",20,2006,3,27,2371628,66082058
"Midwest","Male","20-24",20,2006,4,31,2371628,66082058
"Midwest","Male","20-24",20,2006,5,34,2371628,66082058
"Midwest","Male","20-24",20,2006,6,45,2371628,66082058
"Midwest","Male","20-24",20,2006,7,36,2371628,66082058
"Midwest","Male","20-24",20,2006,8,33,2371628,66082058
"Midwest","Male","20-24",20,2006,9,32,2371628,66082058
"Midwest","Male","20-24",20,2006,10,40,2371628,66082058
"Midwest","Male","20-24",20,2006,11,36,2371628,66082058
"Midwest","Male","20-24",20,2006,12,34,2371628,66082058
"Midwest","Male","20-24",20,2007,1,34,2339867,66359247
"Midwest","Male","20-24",20,2007,2,26,2339867,66359247
"Midwest","Male","20-24",20,2007,3,33,2339867,66359247
"Midwest","Male","20-24",20,2007,4,30,2339867,66359247
"Midwest","Male","20-24",20,2007,5,45,2339867,66359247
"Midwest","Male","20-24",20,2007,6,38,2339867,66359247
"Midwest","Male","20-24",20,2007,7,42,2339867,66359247
"Midwest","Male","20-24",20,2007,8,39,2339867,66359247
"Midwest","Male","20-24",20,2007,9,40,2339867,66359247
"Midwest","Male","20-24",20,2007,10,32,2339867,66359247
"Midwest","Male","20-24",20,2007,11,42,2339867,66359247
"Midwest","Male","20-24",20,2007,12,35,2339867,66359247
"Midwest","Male","20-24",20,2008,1,35,2326691,66595597
"Midwest","Male","20-24",20,2008,2,38,2326691,66595597
"Midwest","Male","20-24",20,2008,3,23,2326691,66595597
"Midwest","Male","20-24",20,2008,4,28,2326691,66595597
"Midwest","Male","20-24",20,2008,5,43,2326691,66595597
"Midwest","Male","20-24",20,2008,6,34,2326691,66595597
"Midwest","Male","20-24",20,2008,7,43,2326691,66595597
"Midwest","Male","20-24",20,2008,8,35,2326691,66595597
"Midwest","Male","20-24",20,2008,9,34,2326691,66595597
"Midwest","Male","20-24",20,2008,10,29,2326691,66595597
"Midwest","Male","20-24",20,2008,11,31,2326691,66595597
"Midwest","Male","20-24",20,2008,12,32,2326691,66595597
"Midwest","Male","20-24",20,2009,1,46,2321808,66836911
"Midwest","Male","20-24",20,2009,2,25,2321808,66836911
"Midwest","Male","20-24",20,2009,3,40,2321808,66836911
"Midwest","Male","20-24",20,2009,4,36,2321808,66836911
"Midwest","Male","20-24",20,2009,5,30,2321808,66836911
"Midwest","Male","20-24",20,2009,6,26,2321808,66836911
"Midwest","Male","20-24",20,2009,7,41,2321808,66836911
"Midwest","Male","20-24",20,2009,8,33,2321808,66836911
"Midwest","Male","20-24",20,2009,9,38,2321808,66836911
"Midwest","Male","20-24",20,2009,10,41,2321808,66836911
