"Region","Sex","Age","Age.Group.Code","Year","Deaths","n_months","Population","Rate","socio_score","rate_health_care_coverage_ccf","rate_alochol_consum_ccf","Total_Population"
"South","Male",15,"15-19",2008,314,12,4149412,7.56733725163951e-05,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",15,"15-19",2009,244,12,4160638,5.86448520635537e-05,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",15,"15-19",2010,224,12,4136826,5.41477935015879e-05,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",15,"15-19",2011,239,12,4086068,5.84914396921441e-05,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",15,"15-19",2012,168,12,4045388,4.15287730126257e-05,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",15,"15-19",2013,149,12,4027554,3.69951588482737e-05,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",15,"15-19",2014,128,12,4025048,3.18008629959196e-05,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",15,"15-19",2015,178,12,4061348,4.38278128345564e-05,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",15,"15-19",2016,211,12,4100033,5.14630004197527e-05,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",15,"15-19",2017,179,12,4117984,4.34678716575878e-05,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",15,"15-19",2018,151,12,4124788,3.66079420324148e-05,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",15,"15-19",2019,166,12,4133515,4.01595252466726e-05,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",20,"20-24",2005,716,12,3932999,0.000182049372501747,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",20,"20-24",2006,928,12,3963297,0.000234148487988662,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",20,"20-24",2007,835,12,3981278,0.000209731648983065,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",20,"20-24",2008,823,12,3989610,0.000206285827436767,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",20,"20-24",2009,791,12,4028706,0.000196340959106969,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",20,"20-24",2010,760,12,4095979,0.000185547826295008,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",20,"20-24",2011,783,12,4192923,0.000186743233777487,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",20,"20-24",2012,726,12,4298705,0.000168888072105436,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",20,"20-24",2013,686,12,4361889,0.000157271310663797,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",20,"20-24",2014,799,12,4385220,0.000182202945348238,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",20,"20-24",2015,845,12,4364948,0.000193587644113973,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",20,"20-24",2016,1134,12,4308724,0.00026318696672147,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",20,"20-24",2017,1125,12,4257341,0.000264249445839551,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",20,"20-24",2018,973,12,4219626,0.000230589156479745,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",20,"20-24",2019,1002,12,4204110,0.0002383381976209,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",25,"25-29",2005,816,12,3569795,0.000228584554575263,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",25,"25-29",2006,1029,12,3686213,0.000279148274936907,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",25,"25-29",2007,1078,12,3779080,0.000285254612233665,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",25,"25-29",2008,1030,12,3860481,0.000266806131153087,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",25,"25-29",2009,1058,12,3913684,0.000270333527183084,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",25,"25-29",2010,1125,12,3939257,0.000285586850515211,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",25,"25-29",2011,1146,12,3971562,0.00028855145658056,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",25,"25-29",2012,990,12,4010139,0.000246874235531487,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",25,"25-29",2013,1005,12,4052692,0.000247983315781214,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",25,"25-29",2014,1150,12,4140737,0.000277728336767102,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",25,"25-29",2015,1429,12,4248951,0.000336318305388789,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",25,"25-29",2016,1877,12,4362461,0.000430261726122021,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",25,"25-29",2017,2074,12,4453362,0.000465715565004597,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",25,"25-29",2018,1876,12,4498529,0.000417025209796358,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",25,"25-29",2019,1954,12,4507475,0.000433502127022335,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",30,"30-34",2005,846,12,3631619,0.000232953952493365,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",30,"30-34",2006,875,12,3569922,0.0002451033944159,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",30,"30-34",2007,949,12,3552633,0.000267125819075598,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",30,"30-34",2008,925,12,3577180,0.000258583577007587,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",30,"30-34",2009,1009,12,3639703,0.000277220421556374,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",30,"30-34",2010,1081,12,3729809,0.000289827173455799,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",30,"30-34",2011,1176,12,3816089,0.000308168913251237,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",30,"30-34",2012,1081,12,3896248,0.000277446404848973,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",30,"30-34",2013,1196,12,3966074,0.000301557661304353,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",30,"30-34",2014,1368,12,4015362,0.000340691574010015,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",30,"30-34",2015,1543,12,4049381,0.000381045893187132,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",30,"30-34",2016,2076,12,4095509,0.00050689670075197,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",30,"30-34",2017,2394,12,4130054,0.000579653437945363,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",30,"30-34",2018,2252,12,4166659,0.00054048099448503,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",30,"30-34",2019,2407,12,4243402,0.000567233554586627,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",35,"35-39",2005,981,12,3745109,0.000261941641751949,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",35,"35-39",2006,1041,12,3798853,0.000274030082237981,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",35,"35-39",2007,1068,12,3845126,0.000277754227039634,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",35,"35-39",2008,1002,12,3851885,0.000260132376745412,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",35,"35-39",2009,1015,12,3819929,0.000265711744904159,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",35,"35-39",2010,1057,12,3756369,0.00028138875600347,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",35,"35-39",2011,1046,12,3671534,0.000284894542717022,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",35,"35-39",2012,1044,12,3650790,0.000285965503356808,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",35,"35-39",2013,1054,12,3669905,0.000287200894846052,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",35,"35-39",2014,1186,12,3724867,0.000318400630143304,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",35,"35-39",2015,1490,12,3818809,0.000390174004512925,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",35,"35-39",2016,1953,12,3918651,0.000498385796540697,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",35,"35-39",2017,2324,12,3998530,0.000581213595996529,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",35,"35-39",2018,2309,12,4068269,0.000567563256018715,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",35,"35-39",2019,2545,12,4111033,0.000619065816304564,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",40,"40-44",2005,1289,12,4051020,0.000318191467827856,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",40,"40-44",2006,1350,12,4012222,0.000336471910078754,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",40,"40-44",2007,1284,12,3955369,0.000324622051697326,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",40,"40-44",2008,1162,12,3893948,0.000298411791836974,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",40,"40-44",2009,1167,12,3839558,0.000303941234902559,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",40,"40-44",2010,1106,12,3842845,0.000287807600879036,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",40,"40-44",2011,1178,12,3886582,0.000303094081123208,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",40,"40-44",2012,1103,12,3914913,0.000281743170282456,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",40,"40-44",2013,1135,12,3906391,0.000290549512324803,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",40,"40-44",2014,1185,12,3870909,0.000306129645517371,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",40,"40-44",2015,1353,12,3816434,0.000354519428345938,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",40,"40-44",2016,1625,12,3741884,0.00043427321637977,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",40,"40-44",2017,1787,12,3723246,0.000479957542424003,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",40,"40-44",2018,1931,12,3743222,0.000515865743469129,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",40,"40-44",2019,2132,12,3792234,0.000562201594099942,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",45,"45-49",2005,1234,12,3939037,0.000313274538929185,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",45,"45-49",2006,1385,12,4015135,0.000344944815056032,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",45,"45-49",2007,1423,12,4055628,0.000350870444725207,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",45,"45-49",2008,1373,12,4086674,0.00033597003333273,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",45,"45-49",2009,1467,12,4121492,0.000355939062844232,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",45,"45-49",2010,1378,12,4109777,0.000335297997920568,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",45,"45-49",2011,1350,12,4046883,0.000333590074138541,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",45,"45-49",2012,1315,12,3976730,0.000330673694216102,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",45,"45-49",2013,1170,12,3902849,0.000299781006131675,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",45,"45-49",2014,1290,12,3846658,0.000335356041530076,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",45,"45-49",2015,1426,12,3856144,0.000369799468069657,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",45,"45-49",2016,1727,12,3910702,0.000441608693272972,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",45,"45-49",2017,1984,12,3942294,0.000503260284494256,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",45,"45-49",2018,1822,12,3936134,0.000462890745081341,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",45,"45-49",2019,1955,12,3899502,0.000501346069318595,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"South","Male",50,"50-54",2005,832,12,3482759,0.000238891063091072,109.11288991517,0.0803224629598199,0.0473991449783215,107411036
"South","Male",50,"50-54",2006,1085,12,3580265,0.000303050193211955,109.11288991517,0.844165789508987,-1.0791602168847,108930843
"South","Male",50,"50-54",2007,1049,12,3698135,0.000283656491718123,109.11288991517,-0.70380473604271,1.83713210407623,110573419
"South","Male",50,"50-54",2008,1163,12,3800662,0.000305999323275787,109.11288991517,0.509731242693434,-1.25320762206405,112021022
"South","Male",50,"50-54",2009,1209,12,3878057,0.00031175405621939,109.11288991517,-0.785201093870768,0.451063917619997,113317879
"South","Male",50,"50-54",2010,1259,12,3956329,0.000318224293277935,109.353100482642,0.845943519749667,0.533433528433129,114866680
"South","Male",50,"50-54",2011,1304,12,4010635,0.000325135545867425,109.353100482642,-4.76288261584156,3.27108356649789,116006522
"South","Male",50,"50-54",2012,1286,12,4034585,0.000318744059178329,109.353100482642,3.0535838456337,-4.61037832480596,117241208
"South","Male",50,"50-54",2013,1335,12,4055130,0.000329212626968802,109.353100482642,0.514617108699269,0.92826368518525,118364400
"South","Male",50,"50-54",2014,1370,12,4076857,0.000336043182284785,109.353100482642,3.33254631658437,0.217415707658539,119624037
"South","Male",50,"50-54",2015,1434,12,4060856,0.00035312751794203,110.532651392005,-0.610919066586987,0.77193310236084,120997341
"South","Male",50,"50-54",2016,1805,12,4008931,0.000450244716110105,110.532651392005,-0.170696698190355,0.500086591845701,122351760
"South","Male",50,"50-54",2017,1911,12,3945416,0.000484359570701797,110.532651392005,-1.44676045252743,0.103453677669997,123542189
"South","Male",50,"50-54",2018,1859,12,3878132,0.00047935449334886,110.532651392005,1.04639566328855,-1.02147989757838,124569433
"South","Male",50,"50-54",2019,1935,12,3824078,0.000506004323133576,110.532651392005,-0.942399543903406,0.65694406044706,125580448
"West","Female",15,"15-19",2005,47,12,2421921,1.94060830225263e-05,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",15,"15-19",2006,50,12,2474448,2.02065268698312e-05,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",15,"15-19",2007,53,12,2518255,2.10463197730174e-05,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",15,"15-19",2008,62,12,2546948,2.43428605531012e-05,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",15,"15-19",2009,70,12,2557446,2.73710569059914e-05,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",15,"15-19",2010,64,12,2537862,2.52180772634603e-05,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",15,"15-19",2011,56,12,2489768,2.24920554846877e-05,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",15,"15-19",2012,51,12,2459754,2.07337806951427e-05,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",15,"15-19",2013,53,12,2440298,2.17186589506691e-05,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",15,"15-19",2014,58,12,2426102,2.39066617974018e-05,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",15,"15-19",2015,62,12,2428013,2.55352833778073e-05,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",15,"15-19",2016,62,12,2434517,2.54670638980956e-05,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",15,"15-19",2017,59,12,2429846,2.42813742105467e-05,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",15,"15-19",2018,75,12,2433811,3.08158686109973e-05,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",15,"15-19",2019,79,12,2440879,3.23653896813402e-05,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",20,"20-24",2005,112,12,2401653,4.66345471223362e-05,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",20,"20-24",2006,119,12,2406144,4.94567241195872e-05,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",20,"20-24",2007,152,12,2412141,6.3014558435846e-05,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",20,"20-24",2008,115,12,2436916,4.71907936096279e-05,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",20,"20-24",2009,145,12,2467047,5.87747213571529e-05,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",20,"20-24",2010,185,12,2513931,7.35899274880655e-05,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",20,"20-24",2011,195,12,2588806,7.53243000827408e-05,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",20,"20-24",2012,173,12,2640507,6.551772064986e-05,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",20,"20-24",2013,196,12,2659133,7.37082349773404e-05,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",20,"20-24",2014,186,12,2659992,6.99250223308942e-05,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",20,"20-24",2015,181,12,2628320,6.88652827661776e-05,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",20,"20-24",2016,182,12,2587671,7.03335161231857e-05,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",20,"20-24",2017,210,12,2557398,8.21147119063986e-05,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",20,"20-24",2018,203,12,2537909,7.99871074967621e-05,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",20,"20-24",2019,245,12,2519086,9.72574973621385e-05,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",25,"25-29",2005,159,12,2357893,6.74330853859781e-05,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",25,"25-29",2006,213,12,2444114,8.71481444809857e-05,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",25,"25-29",2007,227,12,2499474,9.08191083403948e-05,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",25,"25-29",2008,220,12,2539319,8.66374016025556e-05,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",25,"25-29",2009,225,12,2553406,8.81175966532545e-05,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",25,"25-29",2010,275,12,2551310,0.000107787763933038,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",25,"25-29",2011,260,12,2565872,0.000101330074142436,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",25,"25-29",2012,259,12,2569715,0.000100789387149937,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",25,"25-29",2013,245,12,2594705,9.44230654351843e-05,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",25,"25-29",2014,257,12,2649941,9.69832913261088e-05,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",25,"25-29",2015,287,12,2723463,0.000105380539408834,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",25,"25-29",2016,288,12,2809207,0.00010252003501344,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",25,"25-29",2017,315,12,2869392,0.00010977935395373,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",25,"25-29",2018,327,12,2891372,0.000113095098105674,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",25,"25-29",2019,348,12,2890250,0.000120404809272554,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",30,"30-34",2005,234,12,2317895,0.000100953667012526,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",30,"30-34",2006,250,12,2288489,0.000109242386570353,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",30,"30-34",2007,268,12,2293157,0.00011686945115402,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",30,"30-34",2008,258,12,2323277,0.000111050038372523,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",30,"30-34",2009,300,12,2375256,0.00012630217542867,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",30,"30-34",2010,296,12,2433248,0.000121648101632057,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",30,"30-34",2011,322,12,2489015,0.000129368444947098,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",30,"30-34",2012,348,12,2540686,0.000136970881092744,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",30,"30-34",2013,298,12,2590479,0.000115036639941879,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",30,"30-34",2014,353,12,2629843,0.000134228545202128,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",30,"30-34",2015,373,12,2656908,0.000140388752640287,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",30,"30-34",2016,366,12,2685974,0.000136263418782162,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",30,"30-34",2017,362,12,2701493,0.000133999977049728,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",30,"30-34",2018,364,12,2728021,0.000133430057906446,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",30,"30-34",2019,418,12,2775753,0.000150589767893613,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",35,"35-39",2005,320,12,2394518,0.000133638586137168,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",35,"35-39",2006,350,12,2432408,0.000143890334187357,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",35,"35-39",2007,373,12,2449547,0.00015227305293591,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",35,"35-39",2008,386,12,2448592,0.000157641616079772,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",35,"35-39",2009,357,12,2430831,0.00014686335660521,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",35,"35-39",2010,377,12,2395341,0.000157388864466479,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",35,"35-39",2011,397,12,2359962,0.000168223047659242,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",35,"35-39",2012,367,12,2364570,0.000155207923639393,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",35,"35-39",2013,367,12,2386011,0.000153813205387569,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",35,"35-39",2014,392,12,2420432,0.000161954560177687,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",35,"35-39",2015,407,12,2476488,0.000164345637854898,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",35,"35-39",2016,414,12,2541460,0.000162898491418319,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",35,"35-39",2017,431,12,2599519,0.000165799903751425,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",35,"35-39",2018,450,12,2651413,0.000169720824330272,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",35,"35-39",2019,458,12,2685893,0.000170520568019649,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",40,"40-44",2005,544,12,2551165,0.000213235913788406,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",40,"40-44",2006,526,12,2507719,0.000209752368586752,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",40,"40-44",2007,526,12,2459460,0.000213868084864157,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",40,"40-44",2008,479,12,2420844,0.000197864876877651,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",40,"40-44",2009,541,12,2395476,0.000225842379552122,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",40,"40-44",2010,500,12,2412043,0.000207293153563183,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",40,"40-44",2011,567,12,2446477,0.000231761835488337,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",40,"40-44",2012,484,12,2459965,0.000196750766779202,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",40,"40-44",2013,517,12,2455319,0.000210563271004704,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",40,"40-44",2014,462,12,2433333,0.000189863039707266,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",40,"40-44",2015,460,12,2403911,0.00019135483801189,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",40,"40-44",2016,403,12,2376181,0.000169599874757016,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",40,"40-44",2017,406,12,2383626,0.000170328734457503,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",40,"40-44",2018,387,12,2403964,0.000160984107915094,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",40,"40-44",2019,441,12,2433779,0.000181199689865021,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",45,"45-49",2005,616,12,2510598,0.000245359870437242,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",45,"45-49",2006,702,12,2543673,0.000275978869925497,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",45,"45-49",2007,697,12,2554743,0.000272825877201738,122.445737001807,1.12206802324735,0.439895161621223,69767850
"West","Female",45,"45-49",2008,701,12,2563475,0.000273456928583271,122.445737001807,-0.629351922357444,-1.54088928339579,70698031
"West","Female",45,"45-49",2009,777,12,2571898,0.000302111514531292,122.445737001807,0.309845791435464,0.119937376596923,71568081
"West","Female",45,"45-49",2010,653,12,2543997,0.000256682692628961,119.580402504336,-0.279242974657365,-0.00587714305677167,72100436
"West","Female",45,"45-49",2011,661,12,2491348,0.000265318213272493,119.580402504336,-1.9595131040123,3.18760832568422,72788329
"West","Female",45,"45-49",2012,657,12,2443915,0.000268830953613362,119.580402504336,-1.49105511732687,-1.63351013178319,73477823
"West","Female",45,"45-49",2013,620,12,2402881,0.000258023597506493,119.580402504336,2.45686418252815,0.14285912679,74167130
"West","Female",45,"45-49",2014,615,12,2382740,0.000258106213854638,119.580402504336,3.83465941048325,-1.19935270799021,74925793
"West","Female",45,"45-49",2015,544,12,2402839,0.00022639885568696,123.613208312933,2.5430362570753,-0.166312056778686,75742555
"West","Female",45,"45-49",2016,560,12,2440373,0.00022947311742918,123.613208312933,0.601958985086895,0.504855085627668,76559681
"West","Female",45,"45-49",2017,609,12,2454887,0.000248076591712775,123.613208312933,-0.13244801878605,1.66739845773419,77257329
"West","Female",45,"45-49",2018,497,12,2448336,0.000202995013756282,123.613208312933,-0.427680200288421,-2.18181553327614,77834820
"West","Female",45,"45-49",2019,547,12,2423007,0.000225752546319511,123.613208312933,-0.985994814637365,0.0677405610248627,78347268
"West","Female",50,"50-54",2005,528,12,2283309,0.000231243340257495,122.445737001807,0.0826142877566536,0.0559450454978701,67937509
"West","Female",50,"50-54",2006,598,12,2344486,0.000255066568962237,122.445737001807,0.030326826630744,-1.91263676855671,68870285
"West","Female",50,"50-54",2007,695,12,2408619,0.000288547088601394,122.445737001807,1.12206802324735,0.439895161621223,69767850
