"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","30-34 years","30-34",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","35-39 years","35-39",35,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","40-44 years","40-44",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","45-49 years","45-49",50,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","50-54 years","50-54",49,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","55-59 years","55-59",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","60-64 years ","60-64",20,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Oct., 2012","2012/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","20-24 years","20-24",21,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","25-29 years","25-29",37,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","30-34 years","30-34",31,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","35-39 years","35-39",42,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","40-44 years","40-44",39,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","45-49 years","45-49",58,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","50-54 years","50-54",61,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","55-59 years","55-59",42,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","60-64 years ","60-64",14,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Nov., 2012","2012/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","20-24 years","20-24",29,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","25-29 years","25-29",27,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","30-34 years","30-34",32,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","35-39 years","35-39",45,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","40-44 years","40-44",44,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","45-49 years","45-49",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","50-54 years","50-54",65,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","55-59 years","55-59",49,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","60-64 years ","60-64",27,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","65-69 years","65-69",14,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2012","2012","Dec., 2012","2012/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","15-19 years","15-19",12,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","20-24 years","20-24",24,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","25-29 years","25-29",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","30-34 years","30-34",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","35-39 years","35-39",44,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","40-44 years","40-44",54,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","45-49 years","45-49",48,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","50-54 years","50-54",57,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","55-59 years","55-59",61,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","60-64 years ","60-64",30,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","65-69 years","65-69",15,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jan., 2013","2013/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","20-24 years","20-24",28,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","25-29 years","25-29",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","30-34 years","30-34",34,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","35-39 years","35-39",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","40-44 years","40-44",33,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","45-49 years","45-49",47,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","50-54 years","50-54",57,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","55-59 years","55-59",47,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","60-64 years ","60-64",13,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","65-69 years","65-69",12,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","95-99 years","95-99",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Feb., 2013","2013/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","15-19 years","15-19",10,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","20-24 years","20-24",30,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","25-29 years","25-29",41,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","30-34 years","30-34",54,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","35-39 years","35-39",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","40-44 years","40-44",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","45-49 years","45-49",61,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","50-54 years","50-54",57,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","55-59 years","55-59",56,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","60-64 years ","60-64",25,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","65-69 years","65-69",16,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Mar., 2013","2013/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","20-24 years","20-24",28,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","25-29 years","25-29",33,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","30-34 years","30-34",52,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","35-39 years","35-39",53,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","40-44 years","40-44",49,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","45-49 years","45-49",55,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","50-54 years","50-54",59,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","55-59 years","55-59",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","60-64 years ","60-64",27,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","65-69 years","65-69",12,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Apr., 2013","2013/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","20-24 years","20-24",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","25-29 years","25-29",36,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","30-34 years","30-34",35,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","35-39 years","35-39",38,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","40-44 years","40-44",48,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","45-49 years","45-49",60,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","50-54 years","50-54",60,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","55-59 years","55-59",40,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","60-64 years ","60-64",26,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","May, 2013","2013/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","20-24 years","20-24",18,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","25-29 years","25-29",28,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","30-34 years","30-34",42,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","35-39 years","35-39",41,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","40-44 years","40-44",43,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","45-49 years","45-49",56,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","50-54 years","50-54",60,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","55-59 years","55-59",61,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","60-64 years ","60-64",26,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","65-69 years","65-69",10,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jun., 2013","2013/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","20-24 years","20-24",29,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","25-29 years","25-29",32,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","30-34 years","30-34",39,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","35-39 years","35-39",31,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","40-44 years","40-44",45,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","45-49 years","45-49",53,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","50-54 years","50-54",57,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","55-59 years","55-59",45,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","60-64 years ","60-64",25,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2013","2013","Jul., 2013","2013/07","65-69 years","65-69",16,Not Applicable,Not Applicable
